domain,theme,value1,value2,brief introduction,scene,role1,D1,role2,D2,relation,conflict_level,id
身体健康,过敏源的识别和避免,刺激,安全,一些人可能喜欢尝试新的食物或活动以带来生活的刺激，他们可能会不顾潜在的健康风险（安全）尝试可能含有过敏源的事物,A城市的一家新开的热门餐厅引进了一款来自异国的辣味料理，据说味道极为诱人，但其中包含的一种罕见的香料，却有报道显示有些人食用后出现过敏反应。夫妻二人打算去这家餐厅，面对这款辣味料理，他们产生了不同的看法。,杰克，他是一个热爱冒险并且喜欢尝试新鲜事物的人，总是追求生活的乐趣和刺激,即使知道食用这款料理可能会带来过敏的风险，仍然决定尝试，认为这种新颖的体验会给生活带来刺激和乐趣。,艾玛，她是一个注重安全且深思熟虑的人，习惯了安定的生活，遇到问题总是以安全为主要考虑,明确地反对尝试这款可能会引发过敏反应的辣味料理，认为无论多么新鲜的体验，都不应该以健康为代价。,夫妻,3,121
身体健康,过敏源的识别和避免,慈善,自我导向,一个人可能希望帮助他人（慈善），例如分享他们喜欢的食物,近期社区内发生了几次食物过敏的事故，大家开始对食品安全问题产生警觉。于是社区决定组织一场公开的烹饪分享活动，希望通过此活动让大家更深入地了解如何辨别过敏源和避免食物过敏的发生。然而，在准备这次活动的过程中，社区的两位成员在如何准备食物上产生了分歧。,菲利普，菲利普是一个善良的退休教师，他非常乐于帮助他人，并且对于食品安全知识有深厚的了解，他想通过自己的知识和技能帮助大家避免食物过敏的风险,坚决主张这次活动中尽量避免使用可能存在过敏风险的食材，例如海鲜、坚果等，尽管知道这些食材会使菜肴更美味。,罗拉，罗拉是一位热爱生活的单身职业女性，她对食物有独特的见解和偏好。她认为享受美食和探索新鲜的食材是生活中的一大乐趣,坚持认为应该用各种食材来制作菜肴，包括那些可能引发过敏反应的食材。主张应该让每个人有选择他们想吃什么的自由，而不是由于一部分人的过敏状况就限制所有人的选择。,邻居,3,122
身体健康,性健康的决策,享乐主义,安全,在性健康的决策方面，个人可能面临享受快乐和确保安全之间的冲突,一对年轻的夫妇，马克和丽莎，即将庆祝他们的结婚周年纪念，考虑到创造新奇和刺激的庆祝方式。马克提议去度一个野外露营的周末庆祝，这也意味着他们的性生活将在没有避孕措施的情况下进行。这个决策的目的是为了增加他们的婚姻生活的乐趣和新奇感，但也带来了是否应该采取避孕措施的分歧。,马克，一个富有冒险精神的年轻男子，对生活充满了热情和追求。他常常追求刺激和快乐，不喜欢被束缚,应该享受这次露营的全过程，不需要担心任何事情，包括避孕。认为这将增加他们性生活的乐趣和新奇感。,丽莎，一个理性且保守的年轻女性，总是为自己和家庭的安全保驾护航。她认为，保护自己的健康才能更好地照顾家人,认为应该在保证避孕措施的前提下进行庆祝。担心未采取避孕措施可能带来的健康问题和未计划的怀孕。,夫妻,3,123
身体健康,性健康的决策,自我导向,遵从,在做出性健康决策时，个人可能会碰到一些决定要不要遵从社会或者宗教规定，还是要追求个人的自由和独立,一对年轻夫妇面临关于是否要使用避孕措施的决策。他们即将开始他们的婚后生活，他们在这个主题上产生了分歧。他们希望找到一个同时满足二人的决策，这个决策不仅能够保护他们的身体健康，也不会违背任何一个人的价值观。,Jessica。Jessica是一个非常独立且开放的女性，她坚信个人的自由，尊重个人的选择，并且有着强烈探索不同生活方式的欲望,决定使用避孕措施，以保护自己的身体健康，并且有时间和空间探索自己的生活。,Brian。Brian是一个虔诚的天主教徒，他一直尊从宗教教义，并接受教会的所有规定。他认为避孕行为违反了天主教的教义,反对使用避孕措施，认为避孕违反了天主教教义，希望能够遵从他的信仰。,夫妻,3,124
身体健康,性健康的决策,权力,慈善,在性健康的决策过程中，个人可能面临在权力和慈善之间的冲突,一对夫妻正在决定是否要对他们的性生活进行诊疗以解决他们的生育问题。决策的目的是为了解决他们的生育困难，但是，和许多性健康的讨论一样，决策过程中涉及到了他们之间的权力关系和对彼此的慈善。,来自一个传统家庭的约翰，他的父母让他承受了很大的生育压力。他非常看重社会的视线和传统的期待,认为自己作为男性，应该在家庭中拥有决定权，决定两人应该进行治疗，以解决生育问题，从而满足社会的期待和他的地位。,约翰的妻子，玛丽，对此感到恐惧和紧张，她更关心他们的感情和约翰的痛苦,希望两人能够再等待一段时间，而不是立刻就去治疗，更希望他们能够首先处理两人的情绪，以此来缓解约翰的压力和痛苦。,夫妻,3,125
身体健康,性健康的决策,成就,大同,在追求性健康的决策时，个人可能面临在追求自我成就和实现大同之间的冲突,一款预防艾滋病的新药被研发出来，它可以显著降低艾滋病毒的传染率。然而，新药的售价昂贵，虽然购买和使用新药对个人而言可以获得更好的性健康保障，但是因为高昂的价格可能会导致一些社会经济状态较差的人无法获得。这就需要做出一个决策，是要降低药价使更多人可以接受这种新药的保护，还是维持高价以保证药厂的盈利，并希望通过市场机制推动更多的研发投入。,肖恩，他是这家药厂的总经理，一直以致力于企业的发展和盈利为目标，他深信通过市场机制可以推动科技进步,决定维持药品的高价，认为这样不仅可以确保公司的盈利，还能够反过来通过市场竞争推动更多的艾滋病药物研发，从而实现自我成就。,艾米，她是一个社区的医疗工作者，她的日常工作就是帮助社区的居民提高对性健康的认识，并协助他们进行相关的保健措施。她深深关心每一个生活在这个社区里的人,坚决反对维持昂贵的药价，认为艾滋病的防治是一项全人类的重任，社会的每个人都应有权利获得这款新药的保护，这样才能更好的保护和促进社区的健康和福祉。,同学,3,126
身体健康,初诊医生的选择,权力,大同,选择初诊医生时，可能出现的一个冲突是，病人想选择知名度高、地位崇高的医生（权力），但这可能与他的社会公正和公平的价值观（大同）相冲突,李先生最近发现自己的脑袋经常剧烈的疼痛并伴随着记忆力下降的情况，他决定去医院进行检查。此时，他面临着一个决策，那就是初诊医生的选择，他是否应该去找在城市中有着极高声望的神经科大夫还是去社区医院就诊，这样更公平，也可以让名医有更多的时间来治疗更急需帮助的病人。,李先生。是一个有一些社会地位的人，注重名利，相信只有名医才能治好他的病,选择去找声望高的神经科大夫就诊。,李太太。是一个普通人，注重社会公平，信奉大同世界的理念，认为自己应该和其他普通人一样，去社区医院就诊,建议李先生去社区医院就诊，不要占用名医的时间。,夫妻,3,127
身体健康,初诊医生的选择,安全,成就,病人可能觉得选择经验丰富、保守的医生更加安全、稳定，但这可能与他追求尝试新技术、新疗法、希望得到最好治疗结果的个人成就价值观相冲突,当Jessica被诊断出患有早期乳腺癌后，她面临着挑选初诊医生的选择。一方面，她希望找一个经验丰富、稳重的医生进行治疗，以确保治疗过程的顺利；另一方面，她也想尝试一些新的治疗方法，以争取达到最好的治疗效果。这让她在安全与成就的价值观之间产生了分歧。,Richard，Jessica的丈夫，也是一位理智稳重的心理咨询师。他一贯主张选择保守而安全的方法处理问题,主张选择一个经验丰富、行医稳重的医生作为Jessica的初诊医生，认为这样能保障Jessica的治疗过程安全、稳定且无太多风险。,Emily，Jessica的妹妹，不畏艰难，善于接受新事物和挑战。她一直积极追求生活，希望通过自己的努力达到更高的成就,建议Jessica选择一位医技新颖、对新型治疗方案有深入了解的医师作为初诊医生，认为尝试新技术、新疗法可能会给Jessica带来更好的治疗结果。,RR。Richard和Emily都是Jessica的亲属，一个是丈夫，一个是妹妹，他们都深爱着Jessica，希望为她选择最好的治疗方式。,3,128
身体健康,初诊医生的选择,传统,自我导向,病人可能因为传统的价值观，希望选择被家人或朋友推荐，或者病人家族长期信赖的医生,最近，Mark（R1）的老父亲Mr.Thompson（临时角色）因健康问题需要及时寻找并进行初诊，而如何选择初诊医生的问题引起了Mark和他的妻子Linda（R2）之间的争议。决策的目的是选择最适合的医生来治疗Mark的父亲，但两人对于“最适合”的定义有着不同的理解和观念。,Mark，他是一个传统的人，非常尊敬和信任家庭和社区的观念和建议。他的价值观以尊重传统和家庭为主导，他相信长辈的经验和过往的历史,坚信家族信赖的家庭医生Dr.Smith将是最好的选择，因为Dr.Smith对他们家的病史了解深入，并且在过去的几十年里都给予了极高的关心和专业的治疗。,Linda，她是一个积极主动的研究者和解决问题的人。她善于利用现代科技获取信息并根据自己的理解和判断做出决策。她有很强的独立思考能力，善于创新和接受新的事物,建议对几个医生进行比较，并根据医生经验，病人评价，专业背景等因素选择一个最尽职尽责的医生。强调基于科学的、客观的角度来选择，而不是仅仅根据传统和过去的经验。,夫妻,3,129
身体健康,初诊医生的选择,享乐主义,遵从,在选择初诊医生的过程中，病人可能想找一个和蔼可亲、让自己感觉舒服的医生（享乐主义）,Paula最近身体感到不适，需要去医院选择初诊医生进行检查。她希望找一个亲切、友好的医生，让她在接受治疗的过程中感到舒适和放松。然而，她的丈夫John则坚持要选择一个严肃、经验丰富的医生，保证Paula能够得到最有效的治疗。,Paula，一个热爱生活，注重生活质量的人。她认为人生短暂，每个人都应该享受每一刻，即使在对抗疾病时也不能例外,决定选择一位以治疗方式和患者关系闻名的医生。相信这样的医生可以为自己提供愉快的就医体验，这对疾病恢复也有积极的影响。,John，是一个遵守传统和规则的人。他认为选择医生时，应该以医生的经验和专业知识为主要参考，而不是医生的个人风格和态度,决定选择一位经验丰富，以专业技能和严格遵循医学准则闻名的医生。相信这样的医生能最大限度地保证Paula的健康和治疗效果。,夫妻,3,130
身体健康,选择适合的身体康复疗法,安全,刺激,选择合适的身体康复疗法可能出现安全和刺激之间的冲突,Tom遭受了一次严重的滑雪事故，造成了膝盖的损伤。他需要选择一个适合的身体康复疗法，帮助他尽快恢复身体功能。然而，复杂和创新的疗法和传统的物理治疗之间的选择，引发了他和妻子之间的争议。,Linda，Linda是Tom的妻子，一个非常谨慎并始终关注家庭安全的人。她希望Tom选择传统的物理治疗，这种康复方法比较安全且被广泛接受,追求稳定并希望Tom选择传统且安全的物理疗法进行康复。,Tom，Tom是一个寻求刺激和挑战的人，他希望尝试一种新的，具有挑战性的康复疗法，这也许会帮助他更快地恢复,决定尝试新的康复技术，认为这将是一个新的挑战，也可能带来更快的恢复。,夫妻,3,131
身体健康,选择适合的身体康复疗法,自我导向,遵从,自我导向的人可能更倾向于选择自我研究并认为有益的康复疗法，而遵从的人可能更倾向于选择医生、家人或社会普遍接受的康复疗法,一场严重的车祸让Mark的腿部受到严重损伤，医生说他需要接受康复疗法才能让腿部恢复原有的功能。可是康复疗法的种类繁多，每种疗法都有其特定的效果和应用的人群。此时，Mark需要做出决定选择适合自己的康复疗法。,Mark，一个独立思考，大胆创新的软件设计师。年轻时就有过多次探险的经历，独立的思考和行动能力使他在生活中总能找到最符合自己需求和想法的解决方案,在听取了医生的建议后，还自己在网上研究了各种康复疗法，对比了效果和风险后，选择了一种在传统医学领域尚未广泛接受但在小范围内已得到实证证明比较有效的疗法。,John，Mark的父亲，一个保守而且尊重专业的退休工程师。他总是按照规章制度来行事，认为专业人士的意见是最重要的,坚决反对Mark的选择，希望Mark选择医生建议的康复疗法，认为医生作为专业人士，其意见是最值得信赖和遵循的。,父子,3,132
身体健康,选择适合的身体康复疗法,成就,享乐主义,追求成就的人可能为了尽快康复，愿意承受痛苦和挑战辛苦的疗法,Jack和Sue是一对年轻夫妇，在一次滑雪事故中，Jack不幸撞到了一棵大树，导致腿部受伤需要长期的康复。医生为他们推荐了两种康复疗法，一种是传统的物理疗法，过程比较漫长和痛苦，但效果显著；另一种是水疗，相对轻松愉快，但效果可能没有物理疗法好。这两种疗法的选择带来了分歧。,Jack。Jack是一个有着很强竞争力和目标导向的人，他在他的工作和生活中都展现出了属于自己的成就。对他来说，他愿意为了达到目标去克服困难。他的价值观是成就。,选择物理疗法。尽管这种疗法比较痛苦，认为只有这样，自己才能尽快地恢复到最佳状态，回到热爱的滑雪运动和工作中去。,Sue。Sue是一个乐天派，她认为生活应是愉快和惬意的。在她看来，人生短暂，是享乐的，而非忍受痛苦的。她的价值观是享乐主义。,希望Jack选择水疗，尽管效果可能不如物理疗法快，但至少这过程中Jack可以享受到一些快乐，而无需忍受过多的痛苦。,夫妻,3,133
身体健康,选择适合的身体康复疗法,权力,慈善,在康复疗法决策中，权力者可能倾向于选择获取更快恢复、重新获得社会地位和影响力的疗法；而慈善者可能会考虑到家人和朋友的感受和需要，可能会倾向于选择一个较为稳定和对他人负担较小的疗法,一场意外事故让成功的企业家李华无法再行走，康复的唯一方法需要进行昂贵且有一定风险的手术。手术成功则能让李华恢复行走，继续他的商业霸业，失败则可能对他的生命造成威胁。在面对这个决策时，李华和他的妻子林梦产生了分歧。,李华，以他的商业天才和果断手段在商界立下了卓著的成绩，但现在他无法行走，他的商业地位面临着巨大的威胁,决定接受手术，认为只有重新站起来，才能保住自己的商业地位和影响力。,林梦，是李华的妻子，非常关心李华，舍不得看到他受苦，更担心手术的风险,反对手术，认为李华的生命安全比任何东西都重要，应该寻找其他较为稳定且负担较轻的治疗方式。,夫妻,3,134
身体健康,选择适合的身体康复疗法,传统,自我导向,崇尚传统的人可能倾向于选择长期以来被认为有效的治疗方法，而追求创新的人可能愿意尝试新的、前沿的治疗方法,马丹和保罗都是体育爱好者，他们共同参加了一次越野比赛。不幸的是，在比赛过程中，他们都受到了膝盖的伤害，需要接受治疗以恢复身体。对于治疗方式的选择，马丹和保罗产生了分歧。,马丹，她是一个传统且尊敬上一代的人，信仰自然治疗品可以帮助身体自我修复,决定采取传统的治疗方式，包括物理治疗、穴位按摩和食疗等，认为这能帮助膝盖自然恢复。,保罗，他是一个积极探索新事物的人，总是愿意尝试新的方案,决定接受先进的康复疗法，例如关节镜手术和干细胞注射，相信科技的力量可以帮助他更快恢复。,朋友,3,135
身体健康,选择适合的康复中心,安全,慈善,选择康复中心时，个人可能更倾向于选择设施齐全，安全保障的机构（安全），然而，他们也可能希望选择一个能够满足自己特定需求和喜好的康复中心（自我导向），比如允许自由选择康复计划的中心,杰克和露西是一对夫妻，他们的父母都已年迈，健康状况逐渐下滑，需要接受康复治疗。他们在选择适合的康复中心时，有一些分歧。杰克希望选择一个设施齐全、安全防护做得很好的康复中心，以确保父母的安全。而露西则希望选一个可以根据个人需求定制康复计划，让父母能有更多的自主性的康复中心。,杰克，一位非常关心父母的人，他信奉稳妥且保守的处理方式，追求安全无误,希望选择一个大型、设施齐全、好评如潮的康复中心，认为这样可以最大程度地保障老人的身体健康和生活安全。,露西，一个独立、有主见的女性，她认为应尊重老人的个性和习惯，让他们在康复过程中得到心理上的满足,更偏向于选择一个能够提供个性化服务，允许老人按照自己的喜好和需求参与康复计划的中心。,夫妻,3,136
身体健康,选择适合的康复中心,慈善,权力,在家人或朋友帮助选择康复中心的过程中，他们可能倾向于选择他们认为最好的中心（慈善），但这可能会与患者本人的选择（权力）发生冲突,David是个企业家，他最近因为一次事故导致脊椎受伤，需要长期的康复治疗。在选择康复中心的问题上，David想选择一个康复设施先进的中心，而他的妻子Linda则希望选择一个离家近并且医护人员温馨的小型康复中心，这让他们之间产生了分歧。,Linda，David的妻子，家庭主妇，十分关心David的状况,以David的康复为首要，认为一个良好的康复环境和亲人的陪伴是最重要的，所以更倾向于选择一个离家近、环境温馨的康复中心。,David，一名成功的企业家，喜欢按照自己的方式做事,认为自己的意愿和选择应该被尊重，更加关注康复中心的设施和专业性，希望能选择一家具有先进康复设备和优秀医疗团队的康复中心。,夫妻,3,137
身体健康,选择适合的康复中心,享乐主义,遵从,一些康复中心可能提供各种娱乐或者放松的设施，如游泳池、健身房等（享乐主义），但这可能与恢复治疗的严格规定（遵从）冲突，例如需要严格的康复训练，避免过度放松,小明，一名热爱运动的大学生，在一次足球比赛中意外受伤，需要进行长期的康复治疗。他和母亲在为他挑选康复中心时产生了分歧。小明渴望在康复期间仍能享受生活，希望选择一个设施齐全、生活和谐的康复中心。而他的母亲则更看重治疗效果，希望他能在一个严格遵从康复计划，能让他尽快恢复健康的康复中心进行治疗。,小明，一个年轻有活力、热爱生活的大学生,想要选择一个设施齐全、可以让他在康复的同时还可以享受生活的康复中心。认为这样的环境可以让他的身心更快地恢复。,小红，小明的母亲，一位严谨、注重规则的家庭主妇,希望小明能选择一个严格执行康复计划，能让他尽快恢复健康的康复中心进行治疗。认为严格遵从医嘱、专心康复是小明现在应该做的。,母子,3,138
身体健康,选择适合的康复中心,刺激,传统,一些现代化的康复中心可能采用新颖的康复方法和技术（刺激），但这可能与某些人对于传统医疗方法的偏好（传统）产生冲突,夫妻二人，John和Mary的父亲近期遭遇了严重的腰部受伤，医生建议他做物理康复。面对许多康复中心的选择，他们需要决定选择哪一家康复中心。John偏爱那些提供创新治疗方法的中心，而Mary则更倾向于选择采用传统治疗方法的康复中心。这引发了他们之间的分歧。,John是个科技爱好者，对新事物充满好奇，总是乐于尝试新的技术和治疗方法,建议选择一家采用新型物理康复机器和提供虚拟现实治疗的现代化康复中心，认为这种新式的康复方法会更有效。,Mary是个非常传统的人，她认为传统的治疗方法更安全，更可靠,认为应该选择一家传统的康复中心，认为经过时间检验的传统康复方法会更有保障。,夫妻,3,139
身体健康,选择适合的康复中心,成就,大同,为了尽快康复（成就），个人可能希望选择具有最高康复成功率的中心，然而，这种中心可能会有较高的费用，不便于所有人共享（大同），这也可能导致冲突,由于一次车祸，Tom需要接受一段时间的康复训练。他和他的妻子Sally现在面临着一个决策，那就是选择最适合的康复中心。市场上有许多康复中心，其中一些因其出色的康复效果和高成功率而闻名，但是价格也相对较高。另一些康复中心虽然康复效果一般，但是价格相对实惠，是大部分普通人的选择。,Tom，他是一个有抱负的企业家，一直以来都习惯于追求更高的目标，他相信一切努力都将得到回报。他希望能尽快恢复健康，重新回到他的工作岗位上,决定选择那个成功率更高，但费用较高的康复中心，认为这是他康复的最快路径。,Sally，她是一位社会工作者，始终关心社会的公平和大同。她认为资源应该公平地分配给每个人，每个人都应该有接受康复的机会，而不是被高昂的费用所阻挡,反对选择费用较高的康复中心，认为应该选择那个费用适中，普通人都能够负担得起的康复中心。即使康复的成功率可能比较低，但这是对社会资源更公平的分配。,夫妻,3,140
身体健康,改善抑郁症状策略,安全,刺激,在改善抑郁症状策略中，选择安全性的做法可能包括坚持采用常规的治疗方式，避免冒险尝试新的治疗方案,自从一年前退休后，Susan开始出现了抑郁症状，包括持续的低落情绪、失去对以前活动的兴趣或快感、饮食和睡眠的改变等。她的家庭医生为她提供了一些传统的抗抑郁药物，以帮助她处理这些症状。然而，Susan一直没有看到显著的改善。最近，Susan在网络上发现了一种新的偏方，据称这种方案可以帮助治疗抑郁症。这时，决策的分歧出现了：是继续遵循医生推荐的传统治疗方案，还是尝试这个新的治疗方式？,Nancy，Nancy是Susan的长女，她是一名护士，重视安全性，常常扮演着保护者的角色,坚持Susan继续采用传统的抑郁症治疗，即使效果缓慢，也必须坚持。认为这种新方法的安全性和有效性都没有经过科学验证，因此不应该冒险尝试。,Tom，Tom是Susan的次子，热衷于新事物，善于接受挑战。他觉得生活需要变化和刺激，不应只在安全区域待着,鼓励Susan尝试这个新的治疗方案，觉得有时候，需要把握新的机会，尝试不同的方法，才能找到更好的解决方案。,RR。Nancy和Tom是Susan的孩子，他们都乐意为她的健康付出努力，只是他们对待这个决策的态度不同。,3,141
身体健康,改善抑郁症状策略,自我导向,遵从,一个人可能想要独立选择治疗方法，寻找自己认为最适合的疗法（自我导向），然而，这可能与医生或家人的期望（遵从）发生冲突，他们可能希望该人选择更标准或更安全的治疗方式,Emma一直受到抑郁症的困扰，她一直在寻找各种可能的治疗方法。她了解到冥想和瑜伽可以帮助缓解抑郁症状，因此希望能够尝试。然而，她的医生Dr.Johnson和家人都希望她能够持续使用药物治疗，因为这被认为是更标准和更安全的方法。,Emma，一直受到抑郁症的困扰的女性，希望能够通过自己的方式来寻找可以改善病情的方法,决定尝试冥想和瑜伽，并且减少药物的使用。想要独立选择治疗方法，寻找自己认为最适合的疗法。,Dr.Johnson，Emma的主治医生，强调标准治疗方法并对患者执行严格的医疗监管,坚持Emma应该继续药物治疗，并且尽量减少试验性质的疗法。,RR。Emma与Dr.Johnson的关系是患者和医生的关系。,3,142
身体健康,改善抑郁症状策略,享乐主义,成就,在实施治疗策略的过程中，一个人可能会面临快乐和成功的冲突,Tom是一名抑郁症患者，他的医生建议他接受规律的心理咨询和保持运动以改善症状。然而，这两种策略在他的生活中可能会引起冲突。一方面，心理咨询可能会带来痛苦且需要投入大量的时间和精力，但它可能促使他对自己的生活有深入的理解和改变。另一方面，保持运动可能会带来愉快和愉悦的体验，但也可能要求他牺牲工作和其他活动的时间。,Tom，他是一个对生活有着热爱的人，并且享受快乐和舒适的生活。他对自己的抑郁症症状感到困扰，而他的价值观是享乐主义。,决定选择保持运动这种策略，认为这种策略能带给他更多的快乐和满足感，而且运动的过程可以让他得到放松和减压。,Linda，她是Tom的妻子。Linda是一个有着强烈抱负和高标准的女性。她希望Tom能够克服抑郁症，重新找回他的光芒。她的价值观是成就。,认为接受心理咨询更为重要，认为只有通过心理咨询才能找到抑郁症的根本原因，并通过改变来真正的战胜抑郁症。,夫妻,3,143
身体健康,改善抑郁症状策略,权力,慈善,在一些情况下，一些人可能会把控自己的治疗过程以获得切实的帮助和优势（权力），但这可能与他人的需要和利益（慈善）产生冲突，比如在资源有限的情况下，个人的过度索取可能影响到他人获得适当的护理和帮助,在一个小城镇的社区中，有一个新的项目正在考虑提供一个免费的抑郁症康复小组，这个小组的目的是为了帮助那些正在经历抑郁症的人们。然而，这个项目的资金有限，所以不能接纳所有申请参加的人。项目组需要决定如何公平地分配这个资源。这个决策带来的分歧是，直接公正地为所有申请人提供服务可能会导致资源的快速消耗，而选择性地为某些被认为最需要帮助的人提供服务，则可能引发公平性问题。,约瑟夫，他是一位有影响力的社区领导人，乐于控制并针对自己的利益影响决策。他个人的价值观主要是权力。,建议使用一个申请和评估的系统，只有那些被认为最需要帮助的人才能获得这个服务。这样可以确保他可以控制谁得到帮助。,玛丽，她是一个社区活动的积极参与者，她积极促进和支持所有人的福祉。她的价值观主要是慈善。,建议均等地将这个服务分配给所有申请的人，认为所有人都同样需要帮助，只要他们有意愿寻求帮助，就应该得到帮助。,约瑟夫和玛丽都是社区的活动参与者，并且他们都对社区的福祉有强烈的关心和责任感。,3,144
身体健康,改善抑郁症状策略,传统,慈善,在选择治疗方式时，一些人可能会坚持传统的治疗方式，因为他们认为那是经过时间检验的（传统），然而，也有人认为应该尝试新的疗法，以求获得更好的治疗效果（创新）,近年来，抑郁症成为了人们健康的一大隐患，特别是在疫情的背景下，人们对抑郁症的关注度越来越高。因此，如何能够有效地改善抑郁症症状就成为了一个非常重要的问题。在选择治疗方式时，有人认为应坚持传统的治疗方式，比如药物治疗和心理治疗；另一些人认为应尝试新的治疗方法，如音乐疗法、艺术疗法等。这种分歧使得选择治疗方案成为一件困难的事情。,老李，一位有多年临床经验的精神科医生。在抑郁症的治疗方面，他坚信科学的药物治疗和心理咨询是最有效的治疗方式,坚持使用传统的治疗方式，认为这是经过科学验证，最能保证治疗效果的方法。坚决反对尝试新的治疗方法，认为这些新方法没有经过严格的科学验证，可能会给患者带来不必要的风险。,小张，一位对新兴治疗方式很感兴趣的年轻人。他自己曾经也曾经患有轻度抑郁症，通过音乐疗法和瑜伽训练等多种方式成功地改善了症状。他认为人们应该拥有更多治疗抑郁症的选择，而不是仅限于传统的药物治疗和心理咨询,提倡尝试新的治疗方式，认为这些新方法更加人性化，可以帮助患者从多个角度改善症状，降低对药物的依赖，并且能够帮助患者找到生活的乐趣，提高生活质量。,朋友,3,145
身体健康,日常卫生习惯改善,安全,享乐主义,在身体健康的领域中，"日常卫生习惯改善"是重要的决策地点，可能会出现安全与享乐主义的冲突,由于新冠病毒的流行，当地卫生部门强烈建议市民在公共场所佩戴口罩和勤洗手的日常卫生习惯，以减少病毒的传播。然而，这个决策在一对夫妻之间引起了分歧。,James，是一个医生，他非常了解疾病的传播以及预防方法。由于他的专业背景，他非常重视家庭的卫生习惯，并始终坚持科学的防护措施,坚持全家在出门时都要佩戴口罩，回家后要勤洗手，并尽量避免去人群密集的地方。,Lily，是一个生活乐观主义者，热爱社交活动和户外运动。她并不认为新冠病毒会对她的生活产生太大的影响，因此对卫生的防护措施并不重视,认为佩戴口罩和频繁洗手会影响她的生活质量，并打破了自己的生活习惯。选择无视这些卫生建议，继续自己的社交活动和户外运动。,夫妻,3,146
身体健康,日常卫生习惯改善,自我导向,遵从,一方面，人们可能希望依照自身的意愿和选择做事，比如选择不健康的食物或者选择跳过运动，这属于自我导向,Sarah和Tom是一对夫妻，他们最近在商量要不要改变他们的饮食习惯和体育运动习惯。Sarah最近看了一些健康类的文章，了解到现在很多疾病的发生都是由于长期的不良生活习惯引起的。为了预防，Sarah希望他们能够尽早改变不好的饮食和运动习惯。然而，Tom却持不同的看法：他觉得他们现在的状态并无大碍，只要不做过度的事情就好。,Tom，一个独立且享受生活的人。他是一个自由职业者，平时工作时间自由，喜欢吃好吃的，偶尔也会去健身房锻炼一下，但他认为那些只吃蔬菜不吃肉的饮食方式和每天都去健身房锻炼的生活方式并不适合他,决定继续保持现在的生活方式。觉得只要自己感觉舒服，并且不会影响正常生活，就会继续吃自己喜欢的食物，偶尔去健身房锻炼一下。,Sarah，一个很有规律的人。她总是按照既定的时间做事，每天都会坚持运动半个小时，每餐都会注意饮食平衡。而且，她非常信任医生和专家的建议，一直在遵循他们的建议进行生活,决定遵从专家的建议，改变他们的饮食习惯和运动习惯。认为虽然现在并没有出现明显的健康问题，但长期的不良生活习惯肯定会对健康造成影响。,夫妻,3,147
身体健康,日常卫生习惯改善,成就,慈善,一个人可能由于对个人成就的追求，比如在工作或者事业上投入过多的时间和精力，而没能维护好他人的福利，比如忽视了家人和朋友的健康需求和心理需求，这是成就与慈善的冲突,在繁忙的城市生活中，深感压力和生活节奏快速的Tom和Jane正在决定是否改变他们的日常卫生习惯。他们都感觉健康状况在下滑，体能在减弱，这主要是因为忽视了日常的健康和卫生习惯。他们的目标是提高自身健康，减少生病的情况。然而，Tom认为他们应该通过健身和改变饮食习惯来改善健康状况，Jane则认为应多关注家庭的整体卫生环境，如定期打扫和消毒等。,"Tom，一位全职工作的软件开发人员，为了生活和工作的需求常常加班至深夜。Tom坚信通过付出努力和时间,他能取得更大的成就",决定每天工作之后去健身房锻炼身体，并决定开始节食，这对他来说是一种成功的标志，因为他用自己的努力来实现目标。,一位全职的妈妈，照顾两个孩子，并对家庭的卫生环境有极高的要求。认为确保整个家庭的健康是最重要的,Jane建议每日定时对家中进行清洁和消毒，避免形成不卫生的环境，同时积极为家人提供健康的饮食。她相信这样可以更有效地改善所有人的健康状况。,夫妻,1,148
身体健康,日常卫生习惯改善,刺激,传统,在日常卫生习惯改善的决策场景中，个体可能寻求新奇和刺激的体验，比如尝试新的健康食品或新的健身方法，这是刺激的表现,在新冠肺炎疫情背景下，为了家庭成员的健康，Jason和Alice需要决定他们的日常卫生习惯改善方案。这个决策的目的是提高他们的免疫力，减少患病的风险，但他们对如何实施日常卫生习惯改善的方案有分歧。,Jason，一个喜欢尝试新事物，寻求刺激和挑战的人。他一直尝试着寻找新的、更有效的健康解决方案,认为应该尝试新的卫生习惯，比如每天进行高强度的锻炼以增强免疫力，每天消费新的有机食品以获得更多的营养，以及使用最新的清洁产品以保持家里的干净。,Alice，一个尊重传统，保守并且有稳定习惯的人。她相信传统的健康观念和习惯，比如每天做适量的运动，合理饮食以及定期清洁,认为应该坚持传统的卫生习惯，比如每天做适量的运动，吃营养均衡的饭菜，并且定期打扫房子以保持家里的卫生。,夫妻,3,149
