domain,theme,value1,value2,brief introduction,scene,role1,D1,role2,D2,relation,conflict_level,id
公民/社区生活/邻里,社区互助食物银行,遵从,自我导向,在社区互助食物银行工作，可能要遵从一些规定和程序（遵从），这可能与个人对行为的自由选择和创新（自我导向）产生冲突,在小镇的社区互助食物银行中，遇到了一个需要决策的问题。由于新冠疫情的影响，镇上的很多人面临失业，食物银行的需求量大大增加。然而，食物银行的运作方式一直都是按照传统的程序进行，需要人们来食物银行领取食物，但现在由于社区防疫措施的要求，人流聚集可能带来疫情的风险。所以，社区需要做出决策，是继续按照传统方式运作，还是改变运作方式，以适应新的疫情防控要求。,玛丽，她是一位在社区互助食物银行工作多年的志愿者，经验丰富，对社区的规定和传统非常敬重，且总是尽力做好每一项工作,坚持按照传统方式运作，因为这种方式经过漫长的时间验证，是可行的。建议增加防疫措施，如使用口罩和消毒液，保持社交距离，减少食物银行开放的时间，以减小疫情风险。,乔治，他是社区互助食物银行的新志愿者，是一位积极的解决问题的人，喜欢挑战新的事物，有很强的创新精神,认为在新冠疫情下，应该改变食物银行的运作方式。提出一个创新的解决方案，即设立一个驾车通道，志愿者把食物分发到每个来到银行的车辆上，这样既解决了食物需求，又有效避免了人群聚集。,他们都是社区互助食物银行的志愿者，相互尊重，彼此之间有共同的目标，但在解决问题的方法上有不同的观点。,3,124
公民/社区生活/邻里,社区互助食物银行,安全,享乐主义,保证社区的安全和稳定（安全）可能需要避免过度追求个人的快乐和感官满足（享乐主义）,在小镇上，社区互助食物银行这个项目引起了热议。这个项目的主要目标是为了帮助那些生活困难的人，通过自愿捐献和公平分配食品的方式，保障所有人都能有足够的食物。然而，这个项目的实施却带来了分歧。一方面，它可能会让一些人产生依赖心理，影响社区的稳定性。另一方面，通过公平分配食品，可以给社区带来很多的乐趣和满足感。,James，一个严谨认真的社区管理者，他都把社区的安全和稳定性放在第一位,认为社区互助食物银行的建立可能会产生一些负面效果，比如一些人可能会过度依赖这个项目，不再为自己的生活负责，从而影响社区的稳定性和安全，因此反对此项目。,Linda，一个热情开朗的社区居民，她热爱生活，乐于助人,认为社区互助食物银行不仅可以帮助生活困难的人，还可以给社区增添很多的乐趣和活力，让人们在分享和帮助中找到快乐，因此她热切支持此项目。,邻居,3,125
公民/社区生活/邻里,公共图书馆设施升级,权力,大同,在公共图书馆的设施升级过程中，具有权力的利益相关方可能会倾向于按照自己的意愿进行设施改造，比如增加对高收入人群有吸引力的设施，而忽视了服务所有人，特别是弱势群体的需要，这与大同的价值观——为了所有人的福利而做出努力是相冲突的,当地的公共图书馆设施已经十分陈旧，图书馆的管理者希望能进行一次设施升级以满足更多读者的需求。目标是提高图书馆的使用效率并吸引更多的读者。然而，关于升级设施的决策，引发了社区内部的两种不同的想法。,史蒂夫，他是图书馆的一位资深成员及社区的商业领导者，具有一定的社区影响力,认为图书馆应该升级更多针对高收入人群的设施，比如咖啡厅、高级阅读区域等，以此提高图书馆的声望，吸引更多的高收入人群，并增加社区的商业活力。,玛丽，她是社区的一位活跃分子，始终关注弱势群体的福利，对增强社区公平性及包容性有着深入的理解与坚定的信念,认为图书馆的设施升级应当满足所有人的需求，尤其是弱势群体的需求。提议设立儿童阅读区域、设置无障碍通道，以及增加电子图书资源，使得更加普及、便于弱势群体的使用。,史蒂夫和玛丽在社区活动中经常交流，他们尊重彼此的观点，但在这次图书馆设施升级的决策上有所分歧。,3,126
公民/社区生活/邻里,公共图书馆设施升级,慈善,成就,一些人可能会将图书馆设施升级看作是展示个人或者团队能力的机会，追求在社会中获得成功和认可，这有可能使他们忽视了实际的社区需求和对弱势群体的帮助，这与慈善的价值观是相矛盾的,公共图书馆已经有很多年没有进行设备升级和维护了，导致一些设施损坏，无法为公众提供足够的服务。而且，图书馆的设备老旧也导致许多学生和社区成员不愿意来图书馆学习和阅读。因此，社区领导提出了对公共图书馆进行设施升级的计划，目的是提升图书馆的使用率、吸引更多的人来图书馆学习和阅读。但这个决策带来了分歧，有些人认为应该以帮助弱势群体为主，有些人则认为应该以提升图书馆的知名度和声望为主。,艾丽，艾丽是社区的一个领导，她是一位十分善良和有爱心的人，她总是考虑社区的需要和为弱势群体提供帮助,认为图书馆升级应该更多地考虑到弱势群体的需要，例如设备易用性、无障碍设施等，让社区的每个人都能方便使用图书馆的设施。,托马斯，托马斯是社区居民代表，他是一位非常有抱负和追求成功的人，他希望通过升级图书馆设施，提升社区的知名度和声望,认为图书馆设施升级应该更多地考虑能吸引更多的人来使用图书馆，例如增加先进的电子设备、提供更多的现代化阅读空间等，这样可以提升图书馆的知名度，使社区得到更好的发展。,艾丽和托马斯是社区领导和社区居民代表的关系，他们共同关心和决策社区的发展。,3,127
公民/社区生活/邻里,公共图书馆设施升级,刺激,安全,在图书馆设施升级的过程中，一些人可能追求新奇和挑战，比如引入最新的技术设施，然而这可能会带来安全隐患，不利于维护图书馆的稳定和安全，因此与安全的价值观产生冲突,在城市的公共图书馆设施升级的背景下，图书馆管理者正在决策是否引入创新的人脸识别系统，以便更方便地管理借阅与归还图书，同时可以通过分析用户行为，为他们推荐更合适的书籍。然而，这项技术的引入也引发了一些人的担忧和行动。,杰克，杰克是一位热衷于科技的城市规划师，他对新技术非常感兴趣，认为新技术可以为城市的公共设施带来诸多改进,认为人脸识别技术的引入是刺激和新奇的，认为这可以使图书馆的管理更加现代化，为用户带来全新的体验。他投票支持升级图书馆设施。,艾米，艾米是一位关注隐私和安全问题的社区活动家，她对新技术的引入总是小心翼翼，担心它可能带来的安全和隐私问题,认为人脸识别技术可能会导致用户的私人信息暴露，因此对图书馆设施的这种升级表示强烈的反对。投票反对升级图书馆设施。,竞争对手,3,128
公民/社区生活/邻里,公共图书馆设施升级,自我导向,遵从,图书馆设施升级可能涉及到对传统设施和服务的改变，其中一些创新和改变可能会与社区的传统视角和期望相冲突，造成自我导向和遵从两个价值观之间的冲突,小镇的公共图书馆因年久失修，决定进行设施升级。升级的目的是为了满足更多人的需求，引入更多的现代化设备如电子阅读器、自动借书机等。但这个决策引发了一些分歧，有人认为应该保留图书馆的传统设施和风貌。,James，一个热衷于科技和创新的年轻人，他是小镇的公共图书馆的常客。他善于利用现代科技，乐于探索新事物，他对图书馆设施的升级提出了很多建设性的建议。他的价值观是自我导向。,支持图书馆设施的升级，认为引入电子阅读器和自动借书机能使借阅更加便捷，更利于大家获取知识，这也是图书馆发展的大势所趋。,MrsSmith，小镇的一名退休教师，她是图书馆的长期用户，她重视传统和规则，习惯了图书馆原有的运作方式，对新事物接纳较慢。她的价值观是遵从。,反对图书馆设施的升级，认为图书馆应当保留其原有的特色和风貌，更应当保持对书籍的尊重和传统的阅读方式。,James和MrsSmith都是小镇的居民，虽然年龄和观念有所区别，但他们都有对图书馆深深的热爱。他们的决策分歧体现出两代人对于图书馆设施升级的不同观点和期待。,3,129
公民/社区生活/邻里,公共图书馆设施升级,享乐主义,传统,升级设施可能会引入一些新的、能够提供个人享受的设施，比如咖啡厅或者音乐厅，但这可能与图书馆作为安静学习和研究的传统环境相冲突，构成享乐主义与传统的价值冲突,为了吸引更多的读者并满足年轻人丰富多彩的阅读需求，市政府决定对市中心的公共图书馆进行设施升级。其中一项计划是在图书馆内设立一家小型咖啡厅，并引入一些音乐演奏活动。这个决策引发了市民们的热议，一些人认为这是一种创新，可以满足读者们休息和放松的需求，同时也能吸引更多的年轻人来到图书馆。然而，另一部分人却认为这破坏了图书馆原有的安静阅读空间，不符合图书馆的初衷。,杰夫，他是一位年轻的创意设计师，热爱音乐和艺术，他认为生活应该是丰富多彩的，喜欢尝试新鲜的事物,支持图书馆设立咖啡厅和音乐演奏活动，认为这样可以打破图书馆的沉闷，给读者们提供更多的享受，让阅读变得更有趣。,罗斯，他是一位退休的历史教师，热爱阅读，对图书馆有着深深的情感，他认为图书馆是知识的殿堂，应该保持宁静和尊严,反对在图书馆设立咖啡厅和音乐演奏活动，认为这样会破坏图书馆的宁静，剥夺读者们沉浸在书籍世界的权利。,邻居,3,130
公民/社区生活/邻里,社区消防安全措施,安全,自我导向,在社区消防安全措施的决策场景中，当社区决定安装消防系统，以保证居民的生命财产安全时（安全），可能会与那些崇尚独立和自由，不愿受到此类规定限制的居民的价值观产生冲突（自我导向）,社区最近发生了几起火灾事故，为了保证居民的安全，社区决定在每栋住宅楼安装消防系统，这包括烟雾感应器、灭火器和应急疏散指示标志。然而，这一决策引起了部分居民的反对，他们认为这样做过于繁琐，而且对于他们的生活方式产生了干扰。,李先生，是社区的安保主任，一直对社区的安全负有重大责任。他一直重视防火工作，并主张加强居民的安全意识,认为尽管安装消防设施可能会对居民的生活带来一些不便，但考虑到火灾可能造成的重大损失，坚决支持社区安装消防系统的决策。,张女士，是一个热爱自由，注重个人空间的居民。她反对任何可能影响她日常生活的规定和安排,反对社区的这项决策，认为每个人都应该有处理安全问题的自由，并强调个人有权决定自己的生活方式，不希望被强加任何规定。,邻居,3,131
公民/社区生活/邻里,社区消防安全措施,权力,慈善,如果决策权在少数具有较高社会地位和声望的人（权力）手里，他们可能会更倾向于做出有利于自己或某一特定群体的决策，这可能与那些强调维护和提高所有熟识人们福利的慈善价值观产生冲突,社区最近发生了几起小型火灾事故，这让社区的居民们对于消防安全日益重视。于是社区领导决定召开社区会议，共同讨论如何提高社区的消防安全措施。社区会议的主题是，是否应该投资建设一个社区消防站，以便在发生火灾时能够快速及时的救援。然而，这个决策疑点在于是否应该使用社区的公共基金来投资建设消防站，而这个决议引发了社区内部的分歧。,约瑟夫，他是社区的管理者，对于社区的安全有着严重的责任感。由于他的地位，他倾向于维护自己的声望和影响力,主张使用社区基金进行投资，认为建设消防站可以提高社区的安全性，而且也可以通过这个举动提高自己在社区的地位和声望。,克拉拉，她是一位社区的居民，同时也是约瑟夫的妻子。她平日里对社区的贡献颇多，经常帮助邻居，积极参与社区活动，十分注重社区福利,觉得虽然建设消防站很重要，但社区的基金也可以用在其他地方，比如改善社区的公共设施，提供更多的社区活动等，这样可以更好的提高居民的生活质量，认为这样更有利于维护和提高社区居民的福利。,夫妻,3,132
公民/社区生活/邻里,社区消防安全措施,遵从,刺激,对于那些倾向于遵从规则和社会期望的人来说，他们可能会支持设置严格的消防规定（遵从）,社区最近发生了一起火灾事件，其中一栋老式公寓由于消防设施不齐全，火势蔓延很快，幸好没有造成人员伤亡。为了避免类似情况发生，社区决定升级现有的消防安全措施。这一决策的主要目的是保护社区居民的生命财产安全。然而，这个决策也带来了分歧，一部分居民认为严格的消防规定可能会限制他们的日常生活，另一部分居民则认为必须尽可能严格遵守消防规定，以确保社区的安全。,罗伯特，他是一个退休的消防员，曾经经历过多次的火灾现场救援,认为社区应该按照消防安全规定，设置严格的消防设施。例如，每栋建筑都要安装独立的火灾报警系统，所有出租的房产都必须定期检查消防设施，以及要逐步淘汰那些不符合消防安全规定的老式公寓。,阿丽，她是社区中的一个小有名气的艺术家，以其独特的艺术创作而受到欢迎。她经常会在自己的工作室里进行各种实验性的艺术创作，如焰火表演等,认为虽然消防安全很重要，但过于严格的规定可能会限制社区居民的生活和工作。比如在艺术创作中，有时候需要用到火焰进行表演。因此，更倾向于鼓励社区居民增强消防安全意识，而非设置严格的规定。,邻居,3,133
公民/社区生活/邻里,社区消防安全措施,享乐主义,大同,一些居民可能更加倾向于享受生活（享乐主义），并可能反对需要支付额外费用用于建设社区消防安全设施的决定,社区工委会在最近一次会议上提出了一项要求——筹集资金以改善和升级社区的消防设施，这包括新的消防器材和消防车，并培训一支由居民组成的初级消防队。目的是提高社区的整体防火安全并减少火灾带来的损失。然而，这个决策引发了社区居民的分歧，一些人认为这是一个必要的步骤，而另一些人则反对支付额外的费用。,约瑟夫，约瑟夫是一个热衷于生活享受的人。他相信生活应该是愉悦的、宁静的、充满欢乐的，而不是充满纷争和紧张,反对筹集资金升级消防设施的决定。认为这样的计划会让他承担额外的财务压力，从而影响个人的生活质量和他寻找愉快的能力。认为消防安全应由专业的消防队来负责，而不是社区居民。,玛丽，玛丽是一个社区的积极分子，一直致力于改善社区的安全和福利。她热衷于公共事务，并相信每个人都有责任保护社区的福祉,支持筹集资金升级消防设施的决定。认为这是一项对社区及其居民有益的长期投资。此外，愿意牺牲一部分个人的财务利益，以改善整个社区的安全状况。,邻居,3,134
公民/社区生活/邻里,社区消防安全措施,传统,成就,传统主义者可能倾向于遵循已有的、传统的消防安全措施，他们可能会对新的、未经验证的消防技术或策略持谨慎态度（传统）,社区面临着日益严峻的火灾风险，因为社区的建筑年久失修，电线老化，火灾风险增加。社区领导决定投入资金改进消防安全措施，但在选择具体的消防设备和平台时，社区领导和居民之间产生了分歧。,约瑟夫，他是这个社区的一个长久的居民，被大家尊敬和喜爱，人们经常向他寻求建议。他对社区有深厚的感情，强烈坚持保持社区的原貌和传统,主张采用传统的消防设备，如普通的灭火器和消防栓，尽可能保持社区的原貌，而不是引入高科技的消防设备，他认为这会破坏社区的原貌。,玛丽，她是社区的一个年轻的领导人，富有活力和创新精神，她希望社区能够发展，变得更加现代化和安全,主张引入先进的智能消防设备，如智能烟雾探测器和自动灭火系统，认为这样可以大大提高社区的火灾安全性，减少可能的损失，这是一个不错的成就。,约瑟夫和玛丽在社区中都有很高的威望，他们经常在社区大事上有不同的意见，但他们都是为了社区的福祉，只是他们看待问题的角度不同。,3,135
公民/社区生活/邻里,公民权利保护,大同,权力,在公民权利保护的场景中，一部分人可能强调大同，主张平等、公正，要求所有人的权利都得到保护，而另一部分人可能更看重权力，他们可能更重视社会地位和声望，更倾向于保护和优待社会地位高的人群的权利,"在一个小城市里，公民们正进行一场投票，决定是否将一块公共用地变为公园。这块地曾是一座工厂的用地，工厂诉诸政府以低廉的价格获取。如今工厂搬迁，却希望将此地以高价卖给一位著名的房地产开发商。然而,一项公民提案建议该地应该被改造成市民公园，为公民提供休闲娱乐的空间。这个决策造成了大量的争议。",John，他是一个在小城市长大的退休教师，对这个城市充满了热爱。他经常参与城市的公共事务，帮助建立和保持一个公平和富有同情心的社区。他的价值观是大同。,主张使用这块土地建设公园，以便所有市民可以共享和欣赏。认为公共土地应该用于公众的福利，而不仅仅是获利最大化。,William，他是一位有影响力和雄心壮志的房地产开发商。他一直在寻找新的商业机会，为自己创造财富和社会地位。他的价值观是权力。,决定购买这块土地，并计划在上面建设一幢高级公寓。认为这将提高城市的经济活动，吸引更多的投资者和居民，从而提升社会地位和声望。,John和William曾是高中同学，虽然他们的职业道路和生活方式有很大的差异，但他们都热爱他们的小城市，并希望为其做出贡献。,3,136
公民/社区生活/邻里,公民权利保护,慈善,成就,在社区生活中，一些人可能会选择牺牲自己的时间和资源，去帮助邻里，这是慈善的体现,社区正在投票决定是否将社区公园改建为商业购物中心。改建的目的是为了提升社区的商业繁荣和经济效益，但这也意味着社区内的老年人和孩子们将失去一个安静舒适的公共休息场所，社区的生态环境也会受到影响。这个决策在社区内部引发了激烈的分歧。,Amy，她是一名在社区内工作多年的社区工作者，深受社区居民的欢迎和尊重,坚决反对将公园改建为购物中心的决议，认为公园是这个社区的一部分，它为社区的老人和孩子们提供了一个生活的乐趣和安静的休息场所，这个决议无视了这部分群体的需求和权益。,David，他是社区中一家成功商业公司的CEO，他积极推动社区的经济发展,坚决赞成将公园改建为购物中心的决议，认为这是推动社区经济发展的重要机会，可以为社区引入更多的就业机会和商业潜力，使社区成为更有活力和吸引力的地方。,他们都是社区公益活动的积极参与者，各自深受社区成员的尊重和欢迎。在社区的各种公益活动中，他们经常需要共同协商和决策，他们合作无间，尽管有时候他们的看法和决策会有所不同，但他们都深深地关心着社区和社区成员的福祉。,3,137
公民/社区生活/邻里,公民权利保护,遵从,自我导向,在公民/社区生活中，可能存在遵从与自我导向的冲突,在一个小社区里，部分居民希望在社区公共花园中安装一台监控摄像头以增加社区的安全性，但另一部分居民则担心这会侵犯他们的隐私权利，出现了分歧。,鲍勃，是一个比较传统的中年人，他大多数时间都在社区里度过，他非常尊重社区的规则和传统,同意在社区花园中安装监控摄像头。认为社区的安全性更为重要，尊重并愿意听从社区的决定，即便可能会侵犯到个人隐私权利也可以接受。,汤姆，是一个年轻的自由职业者，他非常珍视个人的隐私和自由,反对在社区花园中安装监控摄像头。认为这是对他个人生活的过度干涉，更重视自己的隐私和自由，认为社区的安全问题可以通过其他方式来解决。,邻居,3,138
公民/社区生活/邻里,公民权利保护,安全,刺激,公民生活中可能存在对稳定和安全的追求与对挑战和新奇的渴望之间的冲突,在'公民/社区生活/邻里'的领域下，建设一个新的网络基站的问题在社区引起了争议。该基站的建立旨在增强网络信号，提高社区居民的生活便利度，但部分居民担心其对健康的潜在影响，以及可能带来的隐私问题。,夏洛特，一个被大家尊敬的社区长者，她非常重视社区的稳定和安全,反对基站的建设，认为可能的健康影响和隐私问题远大于便利性的提升。,马克，一位年轻的科技工作者，他热衷于追求新鲜事物和改变,支持基站的建设，相信技术的力量可以解决潜在的问题，并且期待感受到网络信号强度提升带来的便利。,邻居,3,139
公民/社区生活/邻里,公民权利保护,享乐主义,传统,享乐主义者追求个人的快乐或感官上的满足，可能更愿意参与各种娱乐和休闲活动；而尊重传统的人可能更倾向于遵守传统的活动和规范，且可能认为过分追求娱乐和享乐是不符合社区准则的,小镇上的社区公园一直是居民们休闲娱乐的重要场所，但是近年来，公园的噪声问题越来越严重，特别是在晚上。一方面，一些居民希望公园可以举行更多的音乐会、电影夜等活动，认为这样可以增加娱乐机会，提高生活乐趣。另一方面，也有一部分居民希望公园能够维持安静，尤其是在晚上，他们认为这符合社区的传统和生活规则。这个问题引发了一场关于公园管理权和公民权利的决策。,艾米，一个充满活力的年轻年轻女性，喜欢社交活动，她认为一个好的社区应该有足够的休闲娱乐活动来增加生活的乐趣,认为社区应该支持并促进更多的公园活动，特别是在晚上，包括音乐会和电影夜等。认为这些活动可以丰富社区的文化生活，提供更多的社交机会，增加居民之间的互动，并使生活更加充满乐趣。,哈里，一个对社区传统非常尊重的老人，他认为社区生活应该遵循一定的规则，尤其注重夜间的安静和安宁,认为社区应该制定规定，限制公园的夜间活动，尤其是音乐会和电影夜等噪音活动。认为这可以维护社区的安静和稳定，符合社区的传统生活方式，也可以保障所有居民的休息权利。,邻居,3,140
公民/社区生活/邻里,与政府的通讯,自我导向,遵从,在与政府的通讯中，个体可能想要表达自己的观点和立场（自我导向），但这可能会与遵从社会规则或政府决定的肯定的倾向（遵从）产生冲突,在一个小城市，政府计划建设一个化工厂，该化工厂能带动当地的经济发展，但是也可能带来环境污染。政府向所有市民征求意见。,约翰，一个环保主义者和自由职业者。他生活在小城市，热爱自然，常年为环保出一份力,认为环境问题是无法妥协的，决定写一封公开信投诉化工厂，并在社区发起抗议活动，抵制化工厂的建设。,玛丽，一个对社会有强烈责任感的教师。她重视社区的和谐稳定，尊重政府决策,虽然关心环境问题，但更倾向于信任政府。认为政府会计划好环境保护措施，并考虑到市民的利益。因此，选择支持政府的决定，并呼吁社区的其他人也给予理解和支持。,夫妻,3,141
公民/社区生活/邻里,与政府的通讯,权力,大同,在某些情况下，个体可能希望利用其权力地位来修改或定向影响某项决定（权力），但这可能会与追求社会公正和大家的福祉（大同）的目标相冲突,一个小城市的市政府打算在城市中心的公园里修建一座大型商业购物中心，这个决策是为了吸引更多的游客和商业投资，进一步提升城市的经济活力。然而，这个决策引发了社区居民间的矛盾和分歧，一部分人支持政府的此项决策，认为这有利于提升城市地位和经济发展，另一部分人则担心公园的绿地被破坏，公园的安静和谐的环境被打破。,约翰·史密斯，是一名成功的商业人士，拥有城市中最大的地产公司,站在权力的角度，支持政府的决策，认为商业中心的建立不仅能提升城市地位，带来更多的商业投资，而且地产公司也能从中获利。,玛丽·布朗，是一个退休的教师，她每天都会在公园里晨练，享受大自然的宁静,反对政府的决策，认为公园的绿地和和谐的环境是全社区的公共财富，无法用经济利润来衡量。市政府应该以保护环境、为社区居民提供休闲空间为首要任务。,玛丽·布朗是约翰·史密斯的高中英语老师。,3,142
公民/社区生活/邻里,与政府的通讯,传统,刺激,在社区生活中，个体可能会被期望遵循传统的习俗和规定（传统），但这可能与他们对新奇、刺激和变化的渴望（刺激）产生冲突,在一个小镇上，政府计划在社区公园内修建一座儿童游乐设施，希望能为镇里的孩子们带来更多的娱乐活动。然而，这个设施的兴建会破坏公园中的一部分绿地，引起了社区居民的热烈讨论。社区居民需要决定是否支持政府的这个计划。,阿瑟，一个已经退休的老人。他在小镇上住了大半辈子，对小镇的每一棵树、每一片草地都有深深的感情。他在社区中被广泛尊重，并担任着社区委员会的会长,认为绿地是小镇的一部分，不该因为新的设施而被破坏。希望保留公园的原貌，不支持政府的计划，立即起草了一份反对修建游乐设施的公函，希望能通过与政府的沟通阻止这个计划的实施。,卡洛斯，一个年轻的家长。他的孩子每天都必须驾车前往几公里外的游乐场玩耍，如果社区公园能建设新的儿童设施，他们的生活将会变得更加便利,认为新的游乐设施将为小镇带来新的生机，使小镇变得更加有趣，也能满足社区孩子们的需求。决定写一封信表示强烈支持政府的计划，并向其他社区居民呼吁支持新的设施的建设。,邻居,3,143
公民/社区生活/邻里,与政府的通讯,成就,慈善,在决策过程中，个体可能期望通过个人的努力和成功来获得社会的认可和尊重（成就），但这可能会与他们对于帮助他人和提高社区福祉（慈善）的愿望相冲突,当地政府计划在社区中建造一座新的公园，目的是增加社区的休闲空间和提高社区的生活质量，但这个决策带来了分歧。有些人担心公园的建设会增加社区的人流量，损害社区的安静环境，也有些人担心新的公园会消耗过多的公共资源。,约瑟夫，他是一位在地方政府工作的公务员，他善于处理复杂的社会问题并对此有着骄人的职业记录。他对自己的贡献感到自豪，并希望通过改革不断提高社区的舒适度和功能性,认为公园的建设是一个很好的机会，可以改善社区设施，吸引更多的人口和投资，从而提升社区的声望和他个人在社区的影响力。决定全力推动公园的建设。,萨拉，她是一位活跃的社区志愿者，经常帮助需要帮助的邻居并且照顾社区的环境。萨拉关心社区的福祉，对社区的资源分配感到担忧,认为公园的建设可能会消耗大量的公共资源，可能会导致社区内一些更需要关注的问题（如老年人和低收入家庭的需要）被忽视。因此，决定反对公园的建设，她建议政府将这些资源用于提升社区福利，例如改善公共交通或提供更多的社区服务。,约瑟夫和萨拉都是社区里积极参与社区事务的人，他们经常一起讨论社区的问题和解决方案，尽管他们对公园建设的决策有不同的看法，但他们都希望社区能变得更好。,3,144
公民/社区生活/邻里,与政府的通讯,安全,享乐主义,个体可能会为了保护自己和他人的安全而遵循某些规定或约束（安全），但这可能会与他们对个人的快乐和感官满足（享乐主义）的追求产生冲突,在一个小城镇，政府计划在中心广场开设一个夜市，以振兴当地的经济和吸引游客。此决策引发了城镇居民间的热烈讨论，他们围绕着这个决策展开了对环境、安全和生活质量等问题的思考。广场旁恰巧就是一个半退休的警察（R1）和一位快乐的献血者（R2）所住的公寓。,约翰，他是一个退休警察，对社区安全有着深刻的理解和关注,反对政府的这个决策。担心夜市的开设会带来更多的安全问题，比如噪音、治安问题和清洁卫生问题。决定向政府发表意见反对该决策。,玛丽，她是一个常年献血的人，深爱生活，对新事物充满了好奇和期待,支持政府的这个决策。认为夜市不仅能为城镇带来经济活力，而且还能为生活提供更多的乐趣。为了表达支持，决定向政府发表意见赞成该决策。,邻居,3,145
公民/社区生活/邻里,公平就业机会,权力,大同,当决策者要选择公平的就业机会时，他们可能要在维护自己的社会地位与声望（权力）和为了所有人的福利（大同）之间做出抉择,在一个创业公司中，由于业务的快速发展，需要招聘一位新的项目经理。公司需要决定是否在内部提拔或通过外部招聘的方式执行这个岗位。这个决策的目的是为了找到最合适的人选来推动公司的发展，但是关于如何选择的决策引发了分歧。,约翰，他是这个创业公司的创始人，他有着丰富的商业经验和领导力。他的决策通常以公司的成功和他自己的社会地位为主导思路,更倾向于从外部招聘一名有丰富经验和良好业绩的项目经理，认为这将有助于提升公司的声誉和他的社会地位。,艾米，她是公司的人力资源部经理，一直以来，她尽自己最大的努力去维护并提高员工的福利，她关注所有人的公平待遇,倾向于从公司内部进行提拔，认为这样可以增强员工的归属感，为所有人的福利和发展提供更大的机会。,伙伴,3,146
公民/社区生活/邻里,公平就业机会,成就,慈善,在公平就业机会的场景中，决策者可能会遇到个人成就和对他人的慈善之间的冲突,在一个中等规模的科技公司，有一个高级项目经理的职位上出现了空缺。该公司承诺提供公平的就业机会，意味着他们将在选择新的项目经理时，考虑所有符合资格的候选人。然而，决策需要考虑的不仅仅是候选人的专业技能，还有他们的领导能力、工作经验和团队合作能力。目的是为了找到最合适的人选来担任这个职位，但是在评估的过程中，出现了一些分歧。,杰克，一个抱着大志、怀有雄心壮志的中层经理。他在该公司工作多年，逐渐从初级工程师晋升到目前的位置。他表现出的强烈的领导能力和扎实的专业能力使他成为了这个职位的强力候选人,认为杰克应该被选为新的项目经理，因为他所做的一切都显示出他有能力胜任这个角色。他的选择和决策都是基于他的专业知识和经验，他相信这会帮助公司成功。,琳达，人力资源部门的主任，致力于公平和慈善。她的主要任务是确保公司的员工得到公平对待，她相信如果一个人有足够的能力和热情，他们就应该有机会实现自己的潜力,认为应该考虑其他也有资格的候选人，尽管他们可能没有杰克那么多的经验或具有杰克那样强烈的领导能力。认为给他们机会可能会带来新的视角和创新的想法，这可能对公司有好处。,杰克和琳达都在同一家公司工作，同时他们在项目经理职位的决策过程中都有投票权。他们的关系既友好也专业，但在这个决策中，他们的价值观和看法产生了冲突。,3,147
公民/社区生活/邻里,公平就业机会,安全,自我导向,在这个场景中，决策者可能会发现自我导向（例如，选择最符合自己价值观和目标的候选人）和安全（例如，选择那些看起来最稳定、最不可能带来麻烦的候选人）之间存在冲突,在一个小而兴旺的科技初创公司中，有一个重要的职位待填，这个位置要求充满创新力并具有管理团队的经验。公司的两位合伙人需要决定应该雇佣谁来填补这个职位，这个决策可能会影响公司的未来发展和盈利能力。合伙人们对这个决策产生分歧，他们的价值观产生冲突，使他们无法就应该如何公平选择新员工达成一致意见。,玛丽，玛丽是一个非常注重稳定的人。在她的职业生涯中，她总是选择最安全、最稳定的方案。她一直都在避免冒险，因为她认为稳定可靠的环境才是成功的关键,倾向于选择一个有丰富经验，并且在过去的工作中表现稳定的应聘者。认为这样的人在管理团队和推动公司发展上更可靠。,汤姆，汤姆是一个冒险的人，他总是愿意去尝试新的东西，不惧失败。他相信只有通过失败来学习，才能取得最大的成就。他强调自我导向，他认为创新和个性是公司成功的关键,希望能够雇佣一个新的、有潜力的候选人，即使他可能缺乏经验。认为这个人通过创新和自我导向，能为公司带来新的视角和机会，驱动公司的发展。,玛丽和汤姆是这个科技初创公司的合伙人，他们共享着公司的成功和失败。他们需要一起做出重要的公司决策。虽然他们有不同的价值观和观点，但他们都对公司抱有热忱，并致力于公司的发展。,3,148
